A_re,0.320766555930,0.373536995986,0.414564965071,0.446048115878,0.469131017702,0.484500747524,0.492628306346,0.493882866989,0.488591589929,0.477073046232,0.459656550395,0.436693352933,0.408562801361,0.375675202247,0.338472406885,0.297426757276,0.253038810316,0.205834129615,0.156359356638,0.105177724624,0.052864147998
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.320766555930,-0.373536995986,-0.414564965071,-0.446048115878,-0.469131017702,-0.484500747524,-0.492628306346,-0.493882866989,-0.488591589929,-0.477073046232,-0.459656550395,-0.436693352933,-0.408562801361,-0.375675202247,-0.338472406885,-0.297426757276,-0.253038810316,-0.205834129615,-0.156359356638,-0.105177724624,-0.052864147998
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.994731189625
