A_re,0.295724935223,0.345213670585,0.384396181103,0.415336163087,0.439110711632,0.456359439814,0.467507379823,0.472870773851,0.472712802863,0.467275116975,0.456796521203,0.441524306966,0.421721094257,0.397668775700,0.369670494862,0.338051231971,0.303157365704,0.265355458934,0.225030442813,0.182583327641,0.138428539596,0.092990963249,0.046702757017
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.295724935223,-0.345213670585,-0.384396181103,-0.415336163087,-0.439110711632,-0.456359439814,-0.467507379823,-0.472870773851,-0.472712802863,-0.467275116975,-0.456796521203,-0.441524306966,-0.421721094257,-0.397668775700,-0.369670494862,-0.338051231971,-0.303157365704,-0.265355458934,-0.225030442813,-0.182583327641,-0.138428539596,-0.092990963249,-0.046702757017
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.995529479972
