A_re,0.063236998591,0.074777562337,0.084721075918,0.093567764751,0.101595141249,0.108975714779,0.115825100843,0.122225053114,0.128235751982,0.133902903757,0.139262100389,0.144341630039,0.149164362071,0.153749053554,0.158111280327,0.162264116512,0.166218640763,0.169984320324,0.173569307047,0.176980668835,0.180224572882,0.183306432437,0.186231025567,0.189002592162,0.191624913866,0.194101380448,0.196435045319,0.198628672279,0.200684775117,0.202605651366,0.204393411204,0.206050002340,0.207577231536,0.208976783297,0.210250236160,0.211399076963,0.212424713363,0.213328484868,0.214111672588,0.214775507868,0.215321179957,0.215749842841,0.216062621334,0.216260616518,0.216344910626,0.216316571407,0.216176656056,0.215926214737,0.215566293759,0.215097938435,0.214522195650,0.213840116180,0.213052756777,0.212161182052,0.211166466158,0.210069694312,0.208871964153,0.207574386969,0.206178088775,0.204684211293,0.203093912804,0.201408368912,0.199628773204,0.197756337835,0.195792294024,0.193737892479,0.191594403756,0.189363118548,0.187045347922,0.184642423491,0.182155697542,0.179586543109,0.176936354003,0.174206544798,0.171398550778,0.168513827841,0.165553852371,0.162520121075,0.159414150786,0.156237478238,0.152991659809,0.149678271236,0.146298907311,0.142855181543,0.139348725799,0.135781189929,0.132154241359,0.128469564674,0.124728861173,0.120933848412,0.117086259728,0.113187843740,0.109240363848,0.105245597702,0.101205336665,0.097121385261,0.092995560610,0.088829691849,0.084625619545,0.080385195090,0.076110280097,0.071802745773,0.067464472292,0.063097348155,0.058703269545,0.054284139670,0.049841868101,0.045378370105,0.040895565969,0.036395380318,0.031879741431,0.027350580549,0.022809831178,0.018259428393,0.013701308133,0.009137406494,0.004569659022
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.063236998591,-0.074777562337,-0.084721075918,-0.093567764751,-0.101595141249,-0.108975714779,-0.115825100843,-0.122225053114,-0.128235751982,-0.133902903757,-0.139262100389,-0.144341630039,-0.149164362071,-0.153749053554,-0.158111280327,-0.162264116512,-0.166218640763,-0.169984320324,-0.173569307047,-0.176980668835,-0.180224572882,-0.183306432437,-0.186231025567,-0.189002592162,-0.191624913866,-0.194101380448,-0.196435045319,-0.198628672279,-0.200684775117,-0.202605651366,-0.204393411204,-0.206050002340,-0.207577231536,-0.208976783297,-0.210250236160,-0.211399076963,-0.212424713363,-0.213328484868,-0.214111672588,-0.214775507868,-0.215321179957,-0.215749842841,-0.216062621334,-0.216260616518,-0.216344910626,-0.216316571407,-0.216176656056,-0.215926214737,-0.215566293759,-0.215097938435,-0.214522195650,-0.213840116180,-0.213052756777,-0.212161182052,-0.211166466158,-0.210069694312,-0.208871964153,-0.207574386969,-0.206178088775,-0.204684211293,-0.203093912804,-0.201408368912,-0.199628773204,-0.197756337835,-0.195792294024,-0.193737892479,-0.191594403756,-0.189363118548,-0.187045347922,-0.184642423491,-0.182155697542,-0.179586543109,-0.176936354003,-0.174206544798,-0.171398550778,-0.168513827841,-0.165553852371,-0.162520121075,-0.159414150786,-0.156237478238,-0.152991659809,-0.149678271236,-0.146298907311,-0.142855181543,-0.139348725799,-0.135781189929,-0.132154241359,-0.128469564674,-0.124728861173,-0.120933848412,-0.117086259728,-0.113187843740,-0.109240363848,-0.105245597702,-0.101205336665,-0.097121385261,-0.092995560610,-0.088829691849,-0.084625619545,-0.080385195090,-0.076110280097,-0.071802745773,-0.067464472292,-0.063097348155,-0.058703269545,-0.054284139670,-0.049841868101,-0.045378370105,-0.040895565969,-0.036395380318,-0.031879741431,-0.027350580549,-0.022809831178,-0.018259428393,-0.013701308133,-0.009137406494,-0.004569659022
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999797462323
