A_re,0.118975032694,0.140470046649,0.158820377090,0.174951068596,0.189369720922,0.202387807522,0.214211033442,0.224982541698,0.234805935510,0.243758559887,0.251899646099,0.259275554117,0.265923283005,0.271872899893,0.277149267840,0.281773304333,0.285762916778,0.289133710280,0.291899531435,0.294072891773,0.295665301367,0.296687534326,0.297149841927,0.297062124944,0.296434073830,0.295275283241,0.293595345913,0.291403929705,0.288710840840,0.285526075682,0.281859862933,0.277722697754,0.273125369028,0.268078980733,0.262594968259,0.256685110318,0.250361537008,0.243636734499,0.236523546727,0.229035174430,0.221185171815,0.212987441093,0.204456225097,0.195606098172,0.186451955492,0.177009000959,0.167292733799,0.157318933980,0.147103646565,0.136663165068,0.126014013936,0.115172930206,0.104156844442,0.092982860993,0.081668237669,0.070230364871,0.058686744254,0.047054966973,0.035352691563,0.023597621520,0.011807482613
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.118975032694,-0.140470046649,-0.158820377090,-0.174951068596,-0.189369720922,-0.202387807522,-0.214211033442,-0.224982541698,-0.234805935510,-0.243758559887,-0.251899646099,-0.259275554117,-0.265923283005,-0.271872899893,-0.277149267840,-0.281773304333,-0.285762916778,-0.289133710280,-0.291899531435,-0.294072891773,-0.295665301367,-0.296687534326,-0.297149841927,-0.297062124944,-0.296434073830,-0.295275283241,-0.293595345913,-0.291403929705,-0.288710840840,-0.285526075682,-0.281859862933,-0.277722697754,-0.273125369028,-0.268078980733,-0.262594968259,-0.256685110318,-0.250361537008,-0.243636734499,-0.236523546727,-0.229035174430,-0.221185171815,-0.212987441093,-0.204456225097,-0.195606098172,-0.186451955492,-0.177009000959,-0.167292733799,-0.157318933980,-0.147103646565,-0.136663165068,-0.126014013936,-0.115172930206,-0.104156844442,-0.092982860993,-0.081668237669,-0.070230364871,-0.058686744254,-0.047054966973,-0.035352691563,-0.023597621520,-0.011807482613
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999282272086
