A_re,0.083494628187,0.098687495815,0.111742937755,0.123318068058,0.133776242566,0.143342445155,0.152166774636,0.160354827356,0.167983900803,0.175112350320,0.181785332419,0.188038505415,0.193900510055,0.199394687909,0.204540305292,0.209353445969,0.213847675869,0.218034547022,0.221923985744,0.225524595913,0.228843898918,0.231888525672,0.234664371846,0.237176724529,0.239430366460,0.241429662447,0.243178631524,0.244681007572,0.245940290560,0.246959790058,0.247742662377,0.248291942400,0.248610570957,0.248701418451,0.248567305305,0.248211019690,0.247635332938,0.246843012945,0.245836835843,0.244619596165,0.243194115697,0.241563251168,0.239729900929,0.237697010722,0.235467578664,0.233044659500,0.230431368232,0.227630883165,0.224646448442,0.221481376111,0.218139047760,0.214622915778,0.210936504251,0.207083409549,0.203067300600,0.198891918906,0.194561078300,0.190078664471,0.185448634274,0.180675014843,0.175761902507,0.170713461548,0.165533922787,0.160227582018,0.154798798308,0.149251992159,0.143591643550,0.137822289856,0.131948523669,0.125974990510,0.119906386447,0.113747455622,0.107502987703,0.101177815246,0.094776810991,0.088304885092,0.081766982278,0.075168078963,0.068513180291,0.061807317144,0.055055543097,0.048262931331,0.041434571509,0.034575566623,0.027691029802,0.020786081100,0.013865844259,0.006935443450
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.083494628187,-0.098687495815,-0.111742937755,-0.123318068058,-0.133776242566,-0.143342445155,-0.152166774636,-0.160354827356,-0.167983900803,-0.175112350320,-0.181785332419,-0.188038505415,-0.193900510055,-0.199394687909,-0.204540305292,-0.209353445969,-0.213847675869,-0.218034547022,-0.221923985744,-0.225524595913,-0.228843898918,-0.231888525672,-0.234664371846,-0.237176724529,-0.239430366460,-0.241429662447,-0.243178631524,-0.244681007572,-0.245940290560,-0.246959790058,-0.247742662377,-0.248291942400,-0.248610570957,-0.248701418451,-0.248567305305,-0.248211019690,-0.247635332938,-0.246843012945,-0.245836835843,-0.244619596165,-0.243194115697,-0.241563251168,-0.239729900929,-0.237697010722,-0.235467578664,-0.233044659500,-0.230431368232,-0.227630883165,-0.224646448442,-0.221481376111,-0.218139047760,-0.214622915778,-0.210936504251,-0.207083409549,-0.203067300600,-0.198891918906,-0.194561078300,-0.190078664471,-0.185448634274,-0.180675014843,-0.175761902507,-0.170713461548,-0.165533922787,-0.160227582018,-0.154798798308,-0.149251992159,-0.143591643550,-0.137822289856,-0.131948523669,-0.125974990510,-0.119906386447,-0.113747455622,-0.107502987703,-0.101177815246,-0.094776810991,-0.088304885092,-0.081766982278,-0.075168078963,-0.068513180291,-0.061807317144,-0.055055543097,-0.048262931331,-0.041434571509,-0.034575566623,-0.027691029802,-0.020786081100,-0.013865844259,-0.006935443450
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999646798794
