A_re,0.196112434211,0.230682186781,0.259518152655,0.284086452013,0.305173403017,0.323249944903,0.338620110026,0.351491860325,0.362014741034,0.370301543275,0.376441542073,0.380508977332,0.382568694084,0.382680005669,0.380899400304,0.377282468468,0.371885288998,0.364765428607,0.355982658220,0.345599456961,0.333681353399,0.320297139560,0.305518983605,0.289422460444,0.272086514905,0.253593368752,0.234028380451,0.213479864845,0.192038878606,0.169798976371,0.146855941763,0.123307496927,0.099252993827,0.074793090206,0.050029412866,0.025064210731
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.196112434211,-0.230682186781,-0.259518152655,-0.284086452013,-0.305173403017,-0.323249944903,-0.338620110026,-0.351491860325,-0.362014741034,-0.370301543275,-0.376441542073,-0.380508977332,-0.382568694084,-0.382680005669,-0.380899400304,-0.377282468468,-0.371885288998,-0.364765428607,-0.355982658220,-0.345599456961,-0.333681353399,-0.320297139560,-0.305518983605,-0.289422460444,-0.272086514905,-0.253593368752,-0.234028380451,-0.213479864845,-0.192038878606,-0.169798976371,-0.146855941763,-0.123307496927,-0.099252993827,-0.074793090206,-0.050029412866,-0.025064210731
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.998044654728
