A_re,0.102797126567,0.121435764272,0.137400019160,0.151493990655,0.164160585826,0.175672784308,0.186211754522,0.195904221377,0.204842385884,0.213095421982,0.220716529825,0.227747478052,0.234221646889,0.240166134981,0.245603259049,0.250551647030,0.255027051424,0.259042965419,0.262611097032,0.265741739103,0.268444061606,0.270726345133,0.272596169228,0.274060565608,0.275126143795,0.275799194797,0.276085777186,0.275991788914,0.275523027461,0.274685240386,0.273484167893,0.271925578726,0.270015300440,0.267759244896,0.265163429690,0.262233996075,0.258977223854,0.255399543651,0.251507546868,0.247307993629,0.242807818930,0.238014137205,0.232934245470,0.227575625208,0.221945943099,0.216053050728,0.209904983351,0.203509957819,0.196876369715,0.190012789790,0.182927959742,0.175630787402,0.168130341366,0.160435845122,0.152556670711,0.144502331951,0.136282477271,0.127906882169,0.119385441340,0.110728160487,0.101945147846,0.093046605452,0.084042820159,0.074944154450,0.065761037041,0.056503953312,0.047183435578,0.037810053218,0.028394402686,0.018947097408,0.009478757599
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.102797126567,-0.121435764272,-0.137400019160,-0.151493990655,-0.164160585826,-0.175672784308,-0.186211754522,-0.195904221377,-0.204842385884,-0.213095421982,-0.220716529825,-0.227747478052,-0.234221646889,-0.240166134981,-0.245603259049,-0.250551647030,-0.255027051424,-0.259042965419,-0.262611097032,-0.265741739103,-0.268444061606,-0.270726345133,-0.272596169228,-0.274060565608,-0.275126143795,-0.275799194797,-0.276085777186,-0.275991788914,-0.275523027461,-0.274685240386,-0.273484167893,-0.271925578726,-0.270015300440,-0.267759244896,-0.265163429690,-0.262233996075,-0.258977223854,-0.255399543651,-0.251507546868,-0.247307993629,-0.242807818930,-0.238014137205,-0.232934245470,-0.227575625208,-0.221945943099,-0.216053050728,-0.209904983351,-0.203509957819,-0.196876369715,-0.190012789790,-0.182927959742,-0.175630787402,-0.168130341366,-0.160435845122,-0.152556670711,-0.144502331951,-0.136282477271,-0.127906882169,-0.119385441340,-0.110728160487,-0.101945147846,-0.093046605452,-0.084042820159,-0.074944154450,-0.065761037041,-0.056503953312,-0.047183435578,-0.037810053218,-0.028394402686,-0.018947097408,-0.009478757599
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999464402290
