A_re,0.076715407150,0.090689706886,0.102709782686,0.113380517302,0.123036783889,0.131886226272,0.140067602293,0.147678708659,0.154791276008,0.161459571383,0.167725679491,0.173622906216,0.179178060504,0.184413035379,0.189345934236,0.193991892507,0.198363689601,0.202472212939,0.206326815481,0.209935595130,0.213305615855,0.216443084695,0.219353494924,0.222041742915,0.224512224370,0.226768914150,0.228815433001,0.230655103670,0.232290998381,0.233725979236,0.234962732753,0.236003799530,0.236851599833,0.237508455752,0.237976610440,0.238258244885,0.238355492559,0.238270452245,0.238005199296,0.237561795522,0.236942297895,0.236148766208,0.235183269825,0.234047893622,0.232744743217,0.231275949562,0.229643672980,0.227850106686,0.225897479860,0.223788060314,0.221524156783,0.219108120891,0.216542348807,0.213829282626,0.210971411499,0.207971272528,0.204831451454,0.201554583143,0.198143351892,0.194600491574,0.190928785619,0.187131066860,0.183210217233,0.179169167368,0.175010896047,0.170738429566,0.166354840985,0.161863249287,0.157266818449,0.152568756422,0.147772314036,0.142880783833,0.137897498819,0.132825831162,0.127669190820,0.122431024113,0.117114812237,0.111724069729,0.106262342883,0.100733208116,0.095140270291,0.089487161010,0.083777536849,0.078015077580,0.072203484340,0.066346477783,0.060447796198,0.054511193599,0.048540437795,0.042539308434,0.036511595028,0.030461094963,0.024391611488,0.018306951690,0.012210924461,0.006107338448
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.076715407150,-0.090689706886,-0.102709782686,-0.113380517302,-0.123036783889,-0.131886226272,-0.140067602293,-0.147678708659,-0.154791276008,-0.161459571383,-0.167725679491,-0.173622906216,-0.179178060504,-0.184413035379,-0.189345934236,-0.193991892507,-0.198363689601,-0.202472212939,-0.206326815481,-0.209935595130,-0.213305615855,-0.216443084695,-0.219353494924,-0.222041742915,-0.224512224370,-0.226768914150,-0.228815433002,-0.230655103670,-0.232290998381,-0.233725979236,-0.234962732753,-0.236003799530,-0.236851599833,-0.237508455752,-0.237976610440,-0.238258244885,-0.238355492559,-0.238270452245,-0.238005199296,-0.237561795522,-0.236942297895,-0.236148766208,-0.235183269825,-0.234047893622,-0.232744743217,-0.231275949562,-0.229643672980,-0.227850106686,-0.225897479860,-0.223788060314,-0.221524156783,-0.219108120891,-0.216542348807,-0.213829282626,-0.210971411499,-0.207971272528,-0.204831451454,-0.201554583143,-0.198143351892,-0.194600491574,-0.190928785619,-0.187131066860,-0.183210217233,-0.179169167368,-0.175010896047,-0.170738429566,-0.166354840985,-0.161863249287,-0.157266818449,-0.152568756422,-0.147772314036,-0.142880783833,-0.137897498819,-0.132825831162,-0.127669190820,-0.122431024113,-0.117114812237,-0.111724069729,-0.106262342883,-0.100733208116,-0.095140270291,-0.089487161010,-0.083777536849,-0.078015077580,-0.072203484340,-0.066346477783,-0.060447796198,-0.054511193599,-0.048540437795,-0.042539308434,-0.036511595028,-0.030461094963,-0.024391611488,-0.018306951690,-0.012210924461,-0.006107338448
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999701861213
