A_re,0.284612200846,0.332577329201,0.370832887726,0.401381345321,0.425269806086,0.443118510632,0.455335482106,0.462218497104,0.464008906828,0.460922206831,0.453166288198,0.440952657737,0.424503385670,0.404055311691,0.379862404683,0.352196824469,0.321349036188,0.287627210834,0.251356074118,0.212875320998,0.172537684613,0.130706729512,0.087754426607,0.044058558761
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.284612200846,-0.332577329201,-0.370832887726,-0.401381345321,-0.425269806086,-0.443118510632,-0.455335482106,-0.462218497104,-0.464008906828,-0.460922206831,-0.453166288198,-0.440952657737,-0.424503385670,-0.404055311691,-0.379862404683,-0.352196824469,-0.321349036188,-0.287627210834,-0.251356074118,-0.212875320998,-0.172537684613,-0.130706729512,-0.087754426607,-0.044058558761
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.995862140326
