A_re,0.334943029082,0.389472602220,0.431387374531,0.462958787039,0.485370307417,0.499339329734,0.505368997416,0.503867110955,0.495208080480,0.479767194546,0.457940046830,0.430153333597,0.396870272734,0.358592462403,0.315859259128,0.269245354970,0.219357007193,0.166827241429,0.112310269579,0.056475314234
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.334943029082,-0.389472602220,-0.431387374531,-0.462958787039,-0.485370307417,-0.499339329734,-0.505368997416,-0.503867110955,-0.495208080480,-0.479767194546,-0.457940046830,-0.430153333597,-0.396870272734,-0.358592462403,-0.315859259128,-0.269245354970,-0.219357007193,-0.166827241429,-0.112310269579,-0.056475314234
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.994249169049
