A_re,0.053786680597,0.063613286956,0.072088408929,0.079638328158,0.086499827451,0.092820317661,0.098698765673,0.104205291320,0.109391624881,0.114297149553,0.118952612949,0.123382520287,0.127606739799,0.131641615717,0.135500761618,0.139195639573,0.142735991726,0.146130167799,0.149385377579,0.152507888384,0.155503181448,0.158376077206,0.161130836706,0.163771244475,0.166300676812,0.168722158522,0.171038410383,0.173251889134,0.175364821374,0.177379232449,0.179296971224,0.181119731417,0.182849070055,0.184486423527,0.186033121590,0.187490399637,0.188859409491,0.190141228924,0.191336870083,0.192447286971,0.193473382110,0.194416012484,0.195275994861,0.196054110565,0.196751109767,0.197367715352,0.197904626403,0.198362521360,0.198742060876,0.199043890407,0.199268642569,0.199416939276,0.199489393694,0.199486612016,0.199409195085,0.199257739876,0.199032840847,0.198735091180,0.198365083910,0.197923412961,0.197410674093,0.196827465770,0.196174389950,0.195452052811,0.194661065412,0.193802044297,0.192875612045,0.191882397772,0.190823037585,0.189698174996,0.188508461291,0.187254555873,0.185937126558,0.184556849848,0.183114411168,0.181610505080,0.180045835467,0.178421115692,0.176737068739,0.174994427325,0.173193933993,0.171336341191,0.169422411324,0.167452916798,0.165428640037,0.163350373493,0.161218919637,0.159035090934,0.156799709813,0.154513608612,0.152177629521,0.149792624509,0.147359455238,0.144878992972,0.142352118470,0.139779721873,0.137162702583,0.134501969127,0.131798439018,0.129053038607,0.126266702926,0.123440375524,0.120575008297,0.117671561306,0.114731002600,0.111754308017,0.108742460993,0.105696452357,0.102617280122,0.099505949276,0.096363471558,0.093190865235,0.089989154879,0.086759371130,0.083502550459,0.080219734930,0.076911971951,0.073580314030,0.070225818519,0.066849547361,0.063452566829,0.060035947265,0.056600762818,0.053148091171,0.049679013276,0.046194613076,0.042695977237,0.039184194865,0.035660357230,0.032125557484,0.028580890378,0.025027451978,0.021466339379,0.017898650419,0.014325483388,0.010747936742,0.007167108807,0.003584097493
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.053786680597,-0.063613286956,-0.072088408929,-0.079638328158,-0.086499827451,-0.092820317661,-0.098698765673,-0.104205291320,-0.109391624881,-0.114297149553,-0.118952612949,-0.123382520287,-0.127606739799,-0.131641615717,-0.135500761618,-0.139195639573,-0.142735991726,-0.146130167799,-0.149385377579,-0.152507888384,-0.155503181448,-0.158376077206,-0.161130836706,-0.163771244475,-0.166300676812,-0.168722158522,-0.171038410383,-0.173251889134,-0.175364821374,-0.177379232449,-0.179296971224,-0.181119731417,-0.182849070055,-0.184486423527,-0.186033121590,-0.187490399637,-0.188859409491,-0.190141228924,-0.191336870083,-0.192447286971,-0.193473382110,-0.194416012484,-0.195275994861,-0.196054110565,-0.196751109767,-0.197367715352,-0.197904626403,-0.198362521360,-0.198742060876,-0.199043890407,-0.199268642569,-0.199416939276,-0.199489393694,-0.199486612016,-0.199409195085,-0.199257739876,-0.199032840847,-0.198735091180,-0.198365083910,-0.197923412961,-0.197410674093,-0.196827465770,-0.196174389950,-0.195452052811,-0.194661065412,-0.193802044297,-0.192875612045,-0.191882397772,-0.190823037585,-0.189698174996,-0.188508461291,-0.187254555873,-0.185937126558,-0.184556849848,-0.183114411168,-0.181610505080,-0.180045835467,-0.178421115692,-0.176737068739,-0.174994427325,-0.173193933993,-0.171336341191,-0.169422411324,-0.167452916798,-0.165428640037,-0.163350373493,-0.161218919637,-0.159035090934,-0.156799709813,-0.154513608612,-0.152177629521,-0.149792624509,-0.147359455238,-0.144878992972,-0.142352118470,-0.139779721873,-0.137162702583,-0.134501969127,-0.131798439018,-0.129053038607,-0.126266702926,-0.123440375524,-0.120575008297,-0.117671561306,-0.114731002600,-0.111754308017,-0.108742460993,-0.105696452357,-0.102617280122,-0.099505949276,-0.096363471558,-0.093190865235,-0.089989154879,-0.086759371130,-0.083502550459,-0.080219734930,-0.076911971951,-0.073580314030,-0.070225818519,-0.066849547361,-0.063452566829,-0.060035947265,-0.056600762818,-0.053148091171,-0.049679013276,-0.046194613076,-0.042695977237,-0.039184194865,-0.035660357230,-0.032125557484,-0.028580890378,-0.025027451978,-0.021466339379,-0.017898650419,-0.014325483388,-0.010747936742,-0.007167108807,-0.003584097493
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999853492423
