A_re,0.206835891891,0.243133869019,0.273281659420,0.298815297289,0.320555721713,0.338993077175,0.354443233007,0.367122432580,0.377186956279,0.384755925789,0.389925226062,0.392776410028,0.393382605015,0.391812541149,0.388133355118,0.382412566656,0.374719478243,0.365126160969,0.353708135559,0.340544823321,0.325719819530,0.309321026929,0.291440677019,0.272175259841,0.251625378124,0.229895538200,0.207093887623,0.183331907592,0.158724066985,0.133387443798,0.107441319057,0.081006747705,0.054206110545,0.027162650972
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.206835891891,-0.243133869019,-0.273281659420,-0.298815297289,-0.320555721713,-0.338993077175,-0.354443233007,-0.367122432580,-0.377186956279,-0.384755925789,-0.389925226062,-0.392776410028,-0.393382605015,-0.391812541149,-0.388133355118,-0.382412566656,-0.374719478243,-0.365126160969,-0.353708135559,-0.340544823321,-0.325719819530,-0.309321026929,-0.291440677019,-0.272175259841,-0.251625378124,-0.229895538200,-0.207093887623,-0.183331907592,-0.158724066985,-0.133387443798,-0.107441319057,-0.081006747705,-0.054206110545,-0.027162650972
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.997823930188
