A_re,0.168916704872,0.199339999179,0.225237892415,0.247916949455,0.268091832370,0.286199467025,0.302527269562,0.317274440407,0.330584613138,0.342564682966,0.353296348295,0.362843536811,0.371257375782,0.378579629342,0.384845141928,0.390083616364,0.394320933966,0.397580151654,0.399882266299,0.401246808083,0.401692306052,0.401236656584,0.399897417051,0.397692041033,0.394638067303,0.390753271783,0.386055789533,0.380564212202,0.374297665204,0.367275867954,0.359519179846,0.351048634104,0.341885961245,0.332053603569,0.321574721844,0.310473195166,0.298773614787,0.286501272618,0.273682144990,0.260342872164,0.246510734046,0.232213622477,0.217480010445,0.202338918516,0.186819878755,0.170952896391,0.154768409440,0.138297246503,0.121570582929,0.104619895522,0.087476915967,0.070173583125,0.052741994368,0.035214356086,0.017622933511
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.168916704872,-0.199339999179,-0.225237892415,-0.247916949455,-0.268091832370,-0.286199467025,-0.302527269562,-0.317274440407,-0.330584613138,-0.342564682966,-0.353296348295,-0.362843536811,-0.371257375782,-0.378579629342,-0.384845141928,-0.390083616364,-0.394320933966,-0.397580151654,-0.399882266299,-0.401246808083,-0.401692306052,-0.401236656584,-0.399897417051,-0.397692041033,-0.394638067303,-0.390753271783,-0.386055789533,-0.380564212202,-0.374297665204,-0.367275867954,-0.359519179846,-0.351048634104,-0.341885961245,-0.332053603569,-0.321574721844,-0.310473195166,-0.298773614787,-0.286501272618,-0.273682144990,-0.260342872164,-0.246510734046,-0.232213622477,-0.217480010445,-0.202338918516,-0.186819878755,-0.170952896391,-0.154768409440,-0.138297246503,-0.121570582929,-0.104619895522,-0.087476915967,-0.070173583125,-0.052741994368,-0.035214356086,-0.017622933511
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999124506507
