A_re,0.200227156655,0.236036989696,0.266320798300,0.292609644799,0.315735211957,0.336202074893,0.354339546455,0.370374212148,0.384468539110,0.396743124936,0.407290324461,0.416183008824,0.423480420494,0.429232215409,0.433481329401,0.436266056854,0.437621586333,0.437581152399,0.436176909972,0.433440604030,0.429404085472,0.424099709360,0.417560641757,0.409821094454,0.400916502003,0.390883651947,0.379760776628,0.367587613047,0.354405435902,0.340257067840,0.325186870215,0.309240716992,0.292465954016,0.274911345453,0.256627008981,0.237664341030,0.218075933249,0.197915481180,0.177237686064,0.156098150570,0.134553269182,0.112660113923,0.090476316043,0.068059944246,0.045469380022,0.022763190595
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.200227156655,-0.236036989696,-0.266320798300,-0.292609644799,-0.315735211957,-0.336202074893,-0.354339546455,-0.370374212148,-0.384468539110,-0.396743124936,-0.407290324461,-0.416183008824,-0.423480420494,-0.429232215409,-0.433481329401,-0.436266056854,-0.437621586333,-0.437581152399,-0.436176909972,-0.433440604030,-0.429404085472,-0.424099709360,-0.417560641757,-0.409821094454,-0.400916502003,-0.390883651947,-0.379760776628,-0.367587613047,-0.354405435902,-0.340257067840,-0.325186870215,-0.309240716992,-0.292465954016,-0.274911345453,-0.256627008981,-0.237664341030,-0.218075933249,-0.197915481180,-0.177237686064,-0.156098150570,-0.134553269182,-0.112660113923,-0.090476316043,-0.068059944246,-0.045469380022,-0.022763190595
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998768914013
