A_re,0.208827977370,0.246095717353,0.277548743005,0.304778386754,0.328647321655,0.349677787679,0.368209915577,0.384477341835,0.398647448835,0.410844548400,0.421164077238,0.429681718263,0.436459494733,0.441549974364,0.444999247358,0.446849082523,0.447138516425,0.445905041354,0.443185502908,0.439016782954,0.433436320914,0.426482511095,0.418195003369,0.408614927335,0.397785054989,0.385749913320,0.372555855567,0.358251097988,0.342885727499,0.326511684498,0.309182724353,0.290954360414,0.271883790921,0.252029811821,0.231452717200,0.210214188814,0.188377176032,0.166005767342,0.143165054469,0.119920990061,0.096340239819,0.072490029890,0.048437990288,0.024251995079
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.208827977370,-0.246095717353,-0.277548743005,-0.304778386754,-0.328647321655,-0.349677787679,-0.368209915577,-0.384477341835,-0.398647448835,-0.410844548400,-0.421164077238,-0.429681718263,-0.436459494733,-0.441549974364,-0.444999247358,-0.446849082523,-0.447138516425,-0.445905041354,-0.443185502908,-0.439016782954,-0.433436320914,-0.426482511095,-0.418195003369,-0.408614927335,-0.397785054989,-0.385749913320,-0.372555855567,-0.358251097988,-0.342885727499,-0.326511684498,-0.309182724353,-0.290954360414,-0.271883790921,-0.252029811821,-0.231452717200,-0.210214188814,-0.188377176032,-0.166005767342,-0.143165054469,-0.119920990061,-0.096340239819,-0.072490029890,-0.048437990288,-0.024251995079
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998660564565
