A_re,0.273406149740,0.321265668904,0.360918867403,0.394388636054,0.422754074798,0.446658447291,0.466516025432,0.482610720220,0.495148473075,0.504287366439,0.510155994370,0.512865199920,0.512515846508,0.509204103039,0.503025105712,0.494075521308,0.482455342834,0.468269132815,0.451626858346,0.432644416867,0.411443922274,0.388153801491,0.362908738390,0.335849492857,0.307122616404,0.276880081215,0.245278836246,0.212480301664,0.178649811139,0.143956010265,0.108570218364,0.072665760257,0.036417273979
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.273406149740,-0.321265668904,-0.360918867403,-0.394388636054,-0.422754074798,-0.446658447291,-0.466516025432,-0.482610720220,-0.495148473075,-0.504287366439,-0.510155994370,-0.512865199920,-0.512515846508,-0.509204103039,-0.503025105712,-0.494075521308,-0.482455342834,-0.468269132815,-0.451626858346,-0.432644416867,-0.411443922274,-0.388153801491,-0.362908738390,-0.335849492857,-0.307122616404,-0.276880081215,-0.245278836246,-0.212480301664,-0.178649811139,-0.143956010265,-0.108570218364,-0.072665760257,-0.036417273979
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.997699268081
