A_re,0.148300262781,0.175116154512,0.198026854158,0.218187058819,0.236230948978,0.252548071633,0.267395984837,0.280954125851,0.293352517237,0.304688329182,0.315036036843,0.324453959168,0.332988637886,0.340677867915,0.347552853406,0.353639778431,0.358960974848,0.363535806188,0.367381347081,0.370512912635,0.372944475854,0.374689000196,0.375758706913,0.376165291627,0.375920100911,0.375034277011,0.373518876916,0.371384970598,0.368643722134,0.365306456684,0.361384715653,0.356890301905,0.351835316554,0.346232188552,0.340093698079,0.333432994574,0.326263610081,0.318599468502,0.310454891224,0.301844599548,0.292783714246,0.283287752572,0.273372622958,0.263054617649,0.252350403442,0.241277010728,0.229851820978,0.218092552813,0.206017246780,0.193644248948,0.180992193421,0.168079983876,0.154926774188,0.141551948242,0.127975099007,0.114216006922,0.100294617693,0.086231019531,0.072045419915,0.057758121932,0.043389500240,0.028959976725,0.014489995883
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.148300262781,-0.175116154512,-0.198026854158,-0.218187058819,-0.236230948978,-0.252548071633,-0.267395984837,-0.280954125851,-0.293352517237,-0.304688329182,-0.315036036843,-0.324453959168,-0.332988637886,-0.340677867915,-0.347552853406,-0.353639778431,-0.358960974848,-0.363535806188,-0.367381347081,-0.370512912635,-0.372944475854,-0.374689000196,-0.375758706913,-0.376165291627,-0.375920100911,-0.375034277011,-0.373518876916,-0.371384970598,-0.368643722134,-0.365306456684,-0.361384715653,-0.356890301905,-0.351835316554,-0.346232188552,-0.340093698079,-0.333432994574,-0.326263610081,-0.318599468502,-0.310454891224,-0.301844599548,-0.292783714246,-0.283287752572,-0.273372622958,-0.263054617649,-0.252350403442,-0.241277010728,-0.229851820978,-0.218092552813,-0.206017246780,-0.193644248948,-0.180992193421,-0.168079983876,-0.154926774188,-0.141551948242,-0.127975099007,-0.114216006922,-0.100294617693,-0.086231019531,-0.072045419915,-0.057758121932,-0.043389500240,-0.028959976725,-0.014489995883
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999325468215
