A_re,0.223208934697,0.262891418277,0.296261946580,0.325011207034,0.350052550053,0.371936886086,0.391021832938,0.407552473170,0.421704315593,0.433608036534,0.443364621195,0.451055085720,0.456746965722,0.460498785179,0.462363214256,0.462389347246,0.460624372533,0.457114811386,0.451907443700,0.445050001487,0.436591686602,0.426583552938,0.415078782311,0.402132875558,0.387803775014,0.372151930645,0.355240319332,0.337134424764,0.317902183845,0.297613904424,0.276342158264,0.254161652533,0.231149082590,0.207382968442,0.182943476971,0.157912231771,0.132372112245,0.106407043496,0.080101778383,0.053541673057,0.026812457181
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.223208934697,-0.262891418277,-0.296261946580,-0.325011207034,-0.350052550053,-0.371936886086,-0.391021832938,-0.407552473170,-0.421704315593,-0.433608036534,-0.443364621195,-0.451055085720,-0.456746965722,-0.460498785179,-0.462363214256,-0.462389347246,-0.460624372533,-0.457114811386,-0.451907443700,-0.445050001487,-0.436591686602,-0.426583552938,-0.415078782311,-0.402132875558,-0.387803775014,-0.372151930645,-0.355240319332,-0.337134424764,-0.317902183845,-0.297613904424,-0.276342158264,-0.254161652533,-0.231149082590,-0.207382968442,-0.182943476971,-0.157912231771,-0.132372112245,-0.106407043496,-0.080101778383,-0.053541673057,-0.026812457181
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998469096514
