A_re,-0.770061788256,-0.859424234190,-0.898884044860,-0.893749326184,-0.848073258661,-0.766027008626,-0.652368171653,-0.512562373637,-0.352738935805,-0.179554274595
A_im,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,0.770061788256,0.859424234190,0.898884044860,0.893749326184,0.848073258661,0.766027008626,0.652368171653,0.512562373637,0.352738935805,0.179554274595
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.981076955650
