A_re,0.412414143338,0.480261851982,0.533012097949,0.573490434700,0.603168451331,0.622929532531,0.633379251016,0.634992257558,0.628189187051,0.613379630870,0.590986993365,0.561462882343,0.525295030322,0.483010974317,0.435178808852,0.382405830783,0.325335613264,0.264643880933,0.201033458534,0.135228503087,0.067968190283
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.412414143338,-0.480261851982,-0.533012097949,-0.573490434700,-0.603168451331,-0.622929532531,-0.633379251016,-0.634992257558,-0.628189187051,-0.613379630870,-0.590986993365,-0.561462882343,-0.525295030322,-0.483010974317,-0.435178808852,-0.382405830783,-0.325335613264,-0.264643880933,-0.201033458534,-0.135228503087,-0.067968190283
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.994731189625
