A_re,0.188576334008,0.222395795617,0.251070476932,0.276048815681,0.298119711250,0.317763180056,0.335293418559,0.350927160580,0.364820072456,0.377087732249,0.387818483206,0.397081699158,0.404933312628,0.411419634275,0.416580064483,0.420449062988,0.423057607445,0.424434291139,0.424606160260,0.423599359422,0.421439633421,0.418152719414,0.413764654257,0.408302015203,0.401792107537,0.394263109414,0.385744181755,0.376265549276,0.365858557435,0.354555709043,0.342390683580,0.329398341649,0.315614716561,0.301076994706,0.285823486082,0.269893586156,0.253327730024,0.236167339764,0.218454765693,0.200233222213,0.181546718825,0.162439986847,0.142958402314,0.123147905515,0.103054917565,0.082726254419,0.062209038677,0.041550609527,0.020798431166
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.188576334008,-0.222395795617,-0.251070476932,-0.276048815681,-0.298119711250,-0.317763180056,-0.335293418559,-0.350927160580,-0.364820072456,-0.377087732249,-0.387818483206,-0.397081699158,-0.404933312628,-0.411419634275,-0.416580064483,-0.420449062988,-0.423057607445,-0.424434291139,-0.424606160260,-0.423599359422,-0.421439633421,-0.418152719414,-0.413764654257,-0.408302015203,-0.401792107537,-0.394263109414,-0.385744181755,-0.376265549276,-0.365858557435,-0.354555709043,-0.342390683580,-0.329398341649,-0.315614716561,-0.301076994706,-0.285823486082,-0.269893586156,-0.253327730024,-0.236167339764,-0.218454765693,-0.200233222213,-0.181546718825,-0.162439986847,-0.142958402314,-0.123147905515,-0.103054917565,-0.082726254419,-0.062209038677,-0.041550609527,-0.020798431166
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998908344620
