A_re,0.059066068000,0.069865507147,0.079186168898,0.087496809172,0.095058032688,0.102032253932,0.108528648992,0.114624681424,0.120377590454,0.125831029883,0.131019146536,0.135969210451,0.140703379586,0.145239923445,0.149594095454,0.153778769919,0.157804916788,0.161681961982,0.165418065267,0.169020337602,0.172495013318,0.175847588079,0.179082930586,0.182205373869,0.185218790543,0.188126655338,0.190932097441,0.193637944584,0.196246760438,0.198760876493,0.201182419394,0.203513334492,0.205755406234,0.207910275899,0.209979457072,0.211964349221,0.213866249632,0.215686363949,0.217425815511,0.219085653646,0.220666861059,0.222170360436,0.223597020361,0.224947660630,0.226223057030,0.227423945657,0.228551026820,0.229604968571,0.230586409919,0.231495963746,0.232334219464,0.233101745445,0.233799091235,0.234426789585,0.234985358306,0.235475301984,0.235897113538,0.236251275669,0.236538262188,0.236758539235,0.236912566414,0.237000797831,0.237023683063,0.236981668044,0.236875195890,0.236704707666,0.236470643088,0.236173441179,0.235813540878,0.235391381599,0.234907403753,0.234362049231,0.233755761853,0.233088987779,0.232362175898,0.231575778178,0.230730249996,0.229826050447,0.228863642615,0.227843493838,0.226766075946,0.225631865476,0.224441343876,0.223194997686,0.221893318708,0.220536804156,0.219125956797,0.217661285072,0.216143303210,0.214572531330,0.212949495523,0.211274727936,0.209548766836,0.207772156665,0.205945448092,0.204069198050,0.202143969768,0.200170332789,0.198148862991,0.196080142588,0.193964760136,0.191803310521,0.189596394951,0.187344620934,0.185048602251,0.182708958931,0.180326317209,0.177901309488,0.175434574290,0.172926756207,0.170378505842,0.167790479751,0.165163340377,0.162497755983,0.159794400574,0.157053953824,0.154277100997,0.151464532857,0.148616945586,0.145735040689,0.142819524904,0.139871110098,0.136890513176,0.133878455968,0.130835665130,0.127762872033,0.124660812651,0.121530227449,0.118371861263,0.115186463189,0.111974786453,0.108737588295,0.105475629841,0.102189675976,0.098880495218,0.095548859582,0.092195544453,0.088821328446,0.085426993277,0.082013323618,0.078581106965,0.075131133491,0.071664195910,0.068181089330,0.064682611109,0.061169560711,0.057642739558,0.054102950882,0.050550999578,0.046987692050,0.043413836064,0.039830240595,0.036237715674,0.032637072235,0.029029121963,0.025414677135,0.021794550469,0.018169554964,0.014540503749,0.010908209922,0.007273486395,0.003637145732
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.059066068000,-0.069865507147,-0.079186168898,-0.087496809172,-0.095058032688,-0.102032253932,-0.108528648992,-0.114624681424,-0.120377590454,-0.125831029883,-0.131019146536,-0.135969210451,-0.140703379586,-0.145239923445,-0.149594095454,-0.153778769919,-0.157804916788,-0.161681961982,-0.165418065267,-0.169020337602,-0.172495013318,-0.175847588079,-0.179082930586,-0.182205373869,-0.185218790543,-0.188126655338,-0.190932097441,-0.193637944584,-0.196246760438,-0.198760876493,-0.201182419394,-0.203513334492,-0.205755406234,-0.207910275899,-0.209979457072,-0.211964349221,-0.213866249632,-0.215686363949,-0.217425815511,-0.219085653646,-0.220666861059,-0.222170360436,-0.223597020361,-0.224947660630,-0.226223057030,-0.227423945657,-0.228551026820,-0.229604968571,-0.230586409919,-0.231495963746,-0.232334219464,-0.233101745445,-0.233799091235,-0.234426789585,-0.234985358306,-0.235475301984,-0.235897113538,-0.236251275669,-0.236538262188,-0.236758539235,-0.236912566414,-0.237000797831,-0.237023683063,-0.236981668044,-0.236875195890,-0.236704707666,-0.236470643088,-0.236173441179,-0.235813540878,-0.235391381599,-0.234907403753,-0.234362049231,-0.233755761853,-0.233088987779,-0.232362175898,-0.231575778178,-0.230730249996,-0.229826050447,-0.228863642615,-0.227843493838,-0.226766075946,-0.225631865476,-0.224441343876,-0.223194997686,-0.221893318708,-0.220536804156,-0.219125956797,-0.217661285072,-0.216143303210,-0.214572531330,-0.212949495523,-0.211274727936,-0.209548766836,-0.207772156665,-0.205945448092,-0.204069198050,-0.202143969768,-0.200170332789,-0.198148862991,-0.196080142588,-0.193964760136,-0.191803310521,-0.189596394951,-0.187344620934,-0.185048602251,-0.182708958931,-0.180326317209,-0.177901309488,-0.175434574290,-0.172926756207,-0.170378505842,-0.167790479751,-0.165163340377,-0.162497755983,-0.159794400574,-0.157053953824,-0.154277100997,-0.151464532857,-0.148616945586,-0.145735040689,-0.142819524904,-0.139871110098,-0.136890513176,-0.133878455968,-0.130835665130,-0.127762872033,-0.124660812651,-0.121530227449,-0.118371861263,-0.115186463189,-0.111974786453,-0.108737588295,-0.105475629841,-0.102189675976,-0.098880495218,-0.095548859582,-0.092195544453,-0.088821328446,-0.085426993277,-0.082013323618,-0.078581106965,-0.075131133491,-0.071664195910,-0.068181089330,-0.064682611109,-0.061169560711,-0.057642739558,-0.054102950882,-0.050550999578,-0.046987692050,-0.043413836064,-0.039830240595,-0.036237715674,-0.032637072235,-0.029029121963,-0.025414677135,-0.021794550469,-0.018169554964,-0.014540503749,-0.010908209922,-0.007273486395,-0.003637145732
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999893128849
