A_re,0.056987702849,0.067408635721,0.076403789671,0.084425540538,0.091725427908,0.098460247986,0.104735424908,0.110625780154,0.116186617291,0.121460127882,0.126479326904,0.131270590778,0.135855360293,0.140251321434,0.144473247276,0.148533612702,0.152443052620,0.156210709736,0.159844502762,0.163351336210,0.166737266594,0.170007635610,0.173167177973,0.176220109547,0.179170200010,0.182020833222,0.184775057761,0.187435629506,0.190005047732,0.192485585907,0.194879318086,0.197188141662,0.199413797054,0.201557884840,0.203621880710,0.205607148573,0.207514952094,0.209346464877,0.211102779485,0.212784915455,0.214393826440,0.215930406594,0.217395496290,0.218789887253,0.220114327193,0.221369523972,0.222556149382,0.223674842567,0.224726213123,0.225710843933,0.226629293734,0.227482099468,0.228269778437,0.228992830263,0.229651738697,0.230246973272,0.230778990829,0.231248236917,0.231655147086,0.232000148078,0.232283658927,0.232506091975,0.232667853817,0.232769346168,0.232810966673,0.232793109651,0.232716166793,0.232580527806,0.232386581006,0.232134713881,0.231825313600,0.231458767495,0.231035463509,0.230555790607,0.230020139159,0.229428901305,0.228782471277,0.228081245714,0.227325623948,0.226516008264,0.225652804151,0.224736420527,0.223767269949,0.222745768809,0.221672337511,0.220547400637,0.219371387095,0.218144730263,0.216867868109,0.215541243312,0.214165303361,0.212740500650,0.211267292566,0.209746141560,0.208177515213,0.206561886298,0.204899732824,0.203191538085,0.201437790691,0.199638984594,0.197795619119,0.195908198968,0.193977234240,0.192003240425,0.189986738411,0.187928254471,0.185828320255,0.183687472768,0.181506254355,0.179285212669,0.177024900645,0.174725876462,0.172388703508,0.170013950333,0.167602190609,0.165154003075,0.162669971488,0.160150684563,0.157596735917,0.155008724004,0.152387252052,0.149732927991,0.147046364384,0.144328178355,0.141578991508,0.138799429851,0.135990123717,0.133151707676,0.130284820448,0.127390104823,0.124468207562,0.121519779309,0.118545474497,0.115545951252,0.112521871292,0.109473899833,0.106402705482,0.103308960137,0.100193338883,0.097056519886,0.093899184283,0.090722016074,0.087525702014,0.084310931499,0.081078396456,0.077828791225,0.074562812445,0.071281158940,0.067984531602,0.064673633266,0.061349168601,0.058011843980,0.054662367364,0.051301448182,0.047929797201,0.044548126410,0.041157148891,0.037757578697,0.034350130723,0.030935520586,0.027514464490,0.024087679106,0.020655881441,0.017219788711,0.013780118210,0.010337587186,0.006892912708,0.003446811538
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.056987702849,-0.067408635721,-0.076403789671,-0.084425540538,-0.091725427908,-0.098460247986,-0.104735424908,-0.110625780154,-0.116186617291,-0.121460127882,-0.126479326904,-0.131270590778,-0.135855360293,-0.140251321434,-0.144473247276,-0.148533612702,-0.152443052620,-0.156210709736,-0.159844502762,-0.163351336210,-0.166737266594,-0.170007635610,-0.173167177973,-0.176220109547,-0.179170200010,-0.182020833222,-0.184775057761,-0.187435629506,-0.190005047732,-0.192485585907,-0.194879318086,-0.197188141662,-0.199413797054,-0.201557884840,-0.203621880710,-0.205607148573,-0.207514952094,-0.209346464877,-0.211102779485,-0.212784915455,-0.214393826440,-0.215930406594,-0.217395496290,-0.218789887253,-0.220114327193,-0.221369523972,-0.222556149382,-0.223674842567,-0.224726213123,-0.225710843933,-0.226629293734,-0.227482099468,-0.228269778437,-0.228992830263,-0.229651738697,-0.230246973272,-0.230778990829,-0.231248236917,-0.231655147086,-0.232000148078,-0.232283658927,-0.232506091975,-0.232667853817,-0.232769346168,-0.232810966673,-0.232793109651,-0.232716166793,-0.232580527806,-0.232386581006,-0.232134713881,-0.231825313600,-0.231458767495,-0.231035463509,-0.230555790607,-0.230020139159,-0.229428901305,-0.228782471277,-0.228081245714,-0.227325623948,-0.226516008264,-0.225652804151,-0.224736420527,-0.223767269949,-0.222745768809,-0.221672337511,-0.220547400637,-0.219371387095,-0.218144730263,-0.216867868109,-0.215541243312,-0.214165303361,-0.212740500650,-0.211267292566,-0.209746141560,-0.208177515213,-0.206561886298,-0.204899732824,-0.203191538085,-0.201437790691,-0.199638984594,-0.197795619119,-0.195908198968,-0.193977234240,-0.192003240425,-0.189986738411,-0.187928254471,-0.185828320255,-0.183687472768,-0.181506254355,-0.179285212669,-0.177024900645,-0.174725876462,-0.172388703508,-0.170013950333,-0.167602190609,-0.165154003075,-0.162669971488,-0.160150684563,-0.157596735917,-0.155008724004,-0.152387252052,-0.149732927991,-0.147046364384,-0.144328178355,-0.141578991508,-0.138799429851,-0.135990123717,-0.133151707676,-0.130284820448,-0.127390104823,-0.124468207562,-0.121519779309,-0.118545474497,-0.115545951252,-0.112521871292,-0.109473899833,-0.106402705482,-0.103308960137,-0.100193338883,-0.097056519886,-0.093899184283,-0.090722016074,-0.087525702014,-0.084310931499,-0.081078396456,-0.077828791225,-0.074562812445,-0.071281158940,-0.067984531602,-0.064673633266,-0.061349168601,-0.058011843980,-0.054662367364,-0.051301448182,-0.047929797201,-0.044548126410,-0.041157148891,-0.037757578697,-0.034350130723,-0.030935520586,-0.027514464490,-0.024087679106,-0.020655881441,-0.017219788711,-0.013780118210,-0.010337587186,-0.006892912708,-0.003446811538
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999900519099
