A_re,0.258854943027,0.304387304787,0.342289640725,0.374490933041,0.402023985444,0.425506406016,0.445336536797,0.461786916321,0.475053950108,0.485286478357,0.492603225833,0.497103972996,0.498876976503,0.498004042082,0.494564068146,0.488635557863,0.480298413447,0.469635216708,0.456732132310,0.441679527220,0.424572371932,0.405510470460,0.384598553450,0.361946260073,0.337668028229,0.311882908236,0.284714312059,0.256289707828,0.226740267735,0.196200476124,0.164807703682,0.132701752891,0.100024379403,0.066918793532,0.033529145780
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.258854943027,-0.304387304787,-0.342289640725,-0.374490933041,-0.402023985444,-0.425506406016,-0.445336536797,-0.461786916321,-0.475053950108,-0.485286478357,-0.492603225833,-0.497103972996,-0.498876976503,-0.498004042082,-0.494564068146,-0.488635557863,-0.480298413447,-0.469635216708,-0.456732132310,-0.441679527220,-0.424572371932,-0.405510470460,-0.384598553450,-0.361946260073,-0.337668028229,-0.311882908236,-0.284714312059,-0.256289707828,-0.226740267735,-0.196200476124,-0.164807703682,-0.132701752891,-0.100024379403,-0.066918793532,-0.033529145780
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.997938720321
