A_re,0.079313957245,0.093791277357,0.106267302735,0.117369641666,0.127446550450,0.136714571159,0.145318873927,0.153362146253,0.160920007084,0.168049911937,0.174796621852,0.181195729174,0.187276022307,0.193061124811,0.198570663533,0.203821121172,0.208826471488,0.213598661198,0.218147981443,0.222483358214,0.226612582313,0.230542493547,0.234279129776,0.237827848678,0.241193428072,0.244380149239,0.247391866613,0.250232066472,0.252903916663,0.255410308984,0.257753895482,0.259937119717,0.261962243787,0.263831371821,0.265546470450,0.267109386740,0.268521863935,0.269785555339,0.270902036575,0.271872816467,0.272699346694,0.273383030404,0.273925229893,0.274327273482,0.274590461675,0.274716072695,0.274705367445,0.274559593991,0.274279991590,0.273867794324,0.273324234385,0.272650545031,0.271847963264,0.270917732244,0.269861103468,0.268679338737,0.267373711925,0.265945510577,0.264396037343,0.262726611257,0.260938568895,0.259033265390,0.257012075345,0.254876393635,0.252627636111,0.250267240210,0.247796665484,0.245217394050,0.242530930962,0.239738804522,0.236842566519,0.233843792411,0.230744081455,0.227545056778,0.224248365398,0.220855678206,0.217368689894,0.213789118847,0.210118706997,0.206359219633,0.202512445182,0.198580194955,0.194564302856,0.190466625074,0.186289039728,0.182033446501,0.177701766239,0.173295940528,0.168817931248,0.164269720103,0.159653308130,0.154970715192,0.150223979443,0.145415156781,0.140546320286,0.135619559630,0.130636980484,0.125600703899,0.120512865684,0.115375615757,0.110191117494,0.104961547058,0.099689092724,0.094375954185,0.089024341851,0.083636476140,0.078214586754,0.072760911953,0.067277697819,0.061767197506,0.056231670489,0.050673381809,0.045094601302,0.039497602831,0.033884663510,0.028258062922,0.022620082335,0.016973003910,0.011319109913,0.005660681916
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.079313957245,-0.093791277357,-0.106267302735,-0.117369641666,-0.127446550450,-0.136714571159,-0.145318873927,-0.153362146253,-0.160920007084,-0.168049911937,-0.174796621852,-0.181195729174,-0.187276022307,-0.193061124811,-0.198570663533,-0.203821121172,-0.208826471488,-0.213598661198,-0.218147981443,-0.222483358214,-0.226612582313,-0.230542493547,-0.234279129776,-0.237827848678,-0.241193428072,-0.244380149239,-0.247391866613,-0.250232066472,-0.252903916663,-0.255410308984,-0.257753895482,-0.259937119717,-0.261962243787,-0.263831371821,-0.265546470450,-0.267109386740,-0.268521863935,-0.269785555339,-0.270902036575,-0.271872816467,-0.272699346694,-0.273383030404,-0.273925229893,-0.274327273482,-0.274590461675,-0.274716072695,-0.274705367445,-0.274559593991,-0.274279991590,-0.273867794324,-0.273324234385,-0.272650545031,-0.271847963264,-0.270917732244,-0.269861103468,-0.268679338737,-0.267373711925,-0.265945510577,-0.264396037343,-0.262726611257,-0.260938568895,-0.259033265390,-0.257012075345,-0.254876393635,-0.252627636111,-0.250267240210,-0.247796665484,-0.245217394050,-0.242530930962,-0.239738804522,-0.236842566519,-0.233843792411,-0.230744081455,-0.227545056778,-0.224248365398,-0.220855678206,-0.217368689894,-0.213789118847,-0.210118706997,-0.206359219633,-0.202512445182,-0.198580194955,-0.194564302856,-0.190466625074,-0.186289039728,-0.182033446501,-0.177701766239,-0.173295940528,-0.168817931248,-0.164269720103,-0.159653308130,-0.154970715192,-0.150223979443,-0.145415156781,-0.140546320286,-0.135619559630,-0.130636980484,-0.125600703899,-0.120512865684,-0.115375615757,-0.110191117494,-0.104961547058,-0.099689092724,-0.094375954185,-0.089024341851,-0.083636476140,-0.078214586754,-0.072760911953,-0.067277697819,-0.061767197506,-0.056231670489,-0.050673381809,-0.045094601302,-0.039497602831,-0.033884663510,-0.028258062922,-0.022620082335,-0.016973003910,-0.011319109913,-0.005660681916
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.999807263307
