A_re,0.318098639146,0.372856556118,0.417482657027,0.454275913639,0.484449524701,0.508721714350,0.527556035143,0.541275790380,0.550124684702,0.554301555823,0.553981429819,0.549328825701,0.540506401511,0.527680656594,0.511025689974,0.490725623596,0.466976075320,0.439984933488,0.409972603157,0.377171842495,0.341827274505,0.304194637159,0.264539820243,0.223137727058,0.180270992098,0.136228580886,0.091304294603,0.045795199602
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.318098639146,-0.372856556118,-0.417482657027,-0.454275913639,-0.484449524701,-0.508721714350,-0.527556035143,-0.541275790380,-0.550124684702,-0.554301555823,-0.553981429819,-0.549328825701,-0.540506401511,-0.527680656594,-0.511025689974,-0.490725623596,-0.466976075320,-0.439984933488,-0.409972603157,-0.377171842495,-0.341827274505,-0.304194637159,-0.264539820243,-0.223137727058,-0.180270992098,-0.136228580886,-0.091304294603,-0.045795199602
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.996880072224
