A_re,0.245772976475,0.289182117004,0.325459862114,0.356449087900,0.383139771262,0.406125722392,0.425790692743,0.442397181846,0.456133652198,0.467141699339,0.475532661841,0.481398269018,0.484817729114,0.485862591776,0.484600162981,0.481095945783,0.475415405293,0.467625251923,0.457794372558,0.445994498414,0.432300671736,0.416791555742,0.399549620144,0.380661226263,0.360216629868,0.338309915706,0.315038874651,0.290504832216,0.264812435530,0.238069404668,0.210386253320,0.181875983079,0.152653755117,0.122836542597,0.092542766849,0.061891920110,0.031004177405
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.245772976475,-0.289182117004,-0.325459862114,-0.356449087900,-0.383139771262,-0.406125722392,-0.425790692743,-0.442397181846,-0.456133652198,-0.467141699339,-0.475532661841,-0.481398269018,-0.484817729114,-0.485862591776,-0.484600162981,-0.481095945783,-0.475415405293,-0.467625251923,-0.457794372558,-0.445994498414,-0.432300671736,-0.416791555742,-0.399549620144,-0.380661226263,-0.360216629868,-0.338309915706,-0.315038874651,-0.290504832216,-0.264812435530,-0.238069404668,-0.210386253320,-0.181875983079,-0.152653755117,-0.122836542597,-0.092542766849,-0.061891920110,-0.031004177405
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.998142622083
