A_re,0.239578828239,0.280986604606,0.314868281802,0.342964827974,0.366197104855,0.385110859881,0.400057772884,0.411281694167,0.418964382620,0.423251725410,0.424269663455,0.422134288408,0.416958441920,0.408856109644,0.397945363624,0.384350311632,0.368202343105,0.349640860797,0.328813625517,0.305876802263,0.280994770799,0.254339746957,0.226091249723,0.196435441386,0.165564362707,0.133675081240,0.100968768286,0.067649717940,0.033924320330
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.239578828239,-0.280986604606,-0.314868281802,-0.342964827974,-0.366197104855,-0.385110859881,-0.400057772884,-0.411281694167,-0.418964382620,-0.423251725410,-0.424269663455,-0.422134288408,-0.416958441920,-0.408856109644,-0.397945363624,-0.384350311632,-0.368202343105,-0.349640860797,-0.328813625517,-0.305876802263,-0.280994770799,-0.254339746957,-0.226091249723,-0.196435441386,-0.165564362707,-0.133675081240,-0.100968768286,-0.067649717940,-0.033924320330
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.997075696199
