A_re,0.141193025147,0.166554908391,0.188090462091,0.206886990275,0.223537624100,0.238403889008,0.251722844232,0.263658283223,0.274327998418,0.283819500089,0.292199648724,0.299520850469,0.305825201978,0.311147355236,0.315516552517,0.318958105668,0.321494492754,0.323146184678,0.323932277036,0.323870978711,0.322979993201,0.321276818298,0.318778982680,0.315504233049,0.311470682010,0.306696924351,0.301202127641,0.295006101659,0.288129350234,0.280593108306,0.272419366436,0.263630884597,0.254251196701,0.244304607081,0.233816179932,0.222811722557,0.211317763127,0.199361523571,0.186970888119,0.174174367970,0.161001062481,0.147480617250,0.133643179410,0.119519350445,0.105140136793,0.090536898488,0.075741296081,0.060785236065,0.045700815003,0.030520262571,0.015275883700
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.141193025147,-0.166554908391,-0.188090462091,-0.206886990275,-0.223537624100,-0.238403889008,-0.251722844232,-0.263658283223,-0.274327998418,-0.283819500089,-0.292199648724,-0.299520850469,-0.305825201978,-0.311147355236,-0.315516552517,-0.318958105668,-0.321494492754,-0.323146184678,-0.323932277036,-0.323870978711,-0.322979993201,-0.321276818298,-0.318778982680,-0.315504233049,-0.311470682010,-0.306696924351,-0.301202127641,-0.295006101659,-0.288129350234,-0.280593108306,-0.272419366436,-0.263630884597,-0.254251196701,-0.244304607081,-0.233816179932,-0.222811722557,-0.211317763127,-0.199361523571,-0.186970888119,-0.174174367970,-0.161001062481,-0.147480617250,-0.133643179410,-0.119519350445,-0.105140136793,-0.090536898488,-0.075741296081,-0.060785236065,-0.045700815003,-0.030520262571,-0.015275883700
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.998988534374
