A_re,0.115344648830,0.136201453510,0.154020886568,0.169701045748,0.183735182539,0.196426277937,0.207974654873,0.218519875662,0.228163068962,0.236979811586,0.245028028656,0.252353079353,0.258991162800,0.264971675045,0.270318885982,0.275053161002,0.279191869326,0.282750071480,0.285741047730,0.288176709827,0.290067925664,0.291424777930,0.292256772043,0.292573004599,0.292382300709,0.291693326564,0.290514682046,0.288854977132,0.286722894993,0.284127244088,0.281077001064,0.277581345926,0.273649690653,0.269291702207,0.264517320728,0.259336773557,0.253760585618,0.247799586612,0.241464915397,0.234768021871,0.227720666636,0.220334918667,0.212623151190,0.204598035949,0.196272536010,0.187659897233,0.178773638538,0.169627541077,0.160235636385,0.150612193626,0.140771705994,0.130728876348,0.120498602146,0.110095959744,0.099536188116,0.088834672051,0.078006924872,0.067068570746,0.056035326600,0.044922983725,0.033747389076,0.022524426342,0.011269996798
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.115344648830,-0.136201453510,-0.154020886568,-0.169701045748,-0.183735182539,-0.196426277937,-0.207974654873,-0.218519875662,-0.228163068962,-0.236979811586,-0.245028028656,-0.252353079353,-0.258991162800,-0.264971675045,-0.270318885982,-0.275053161002,-0.279191869326,-0.282750071480,-0.285741047730,-0.288176709827,-0.290067925664,-0.291424777930,-0.292256772043,-0.292573004599,-0.292382300709,-0.291693326564,-0.290514682046,-0.288854977132,-0.286722894993,-0.284127244088,-0.281077001064,-0.277581345926,-0.273649690653,-0.269291702207,-0.264517320728,-0.259336773557,-0.253760585618,-0.247799586612,-0.241464915397,-0.234768021871,-0.227720666636,-0.220334918667,-0.212623151190,-0.204598035949,-0.196272536010,-0.187659897233,-0.178773638538,-0.169627541077,-0.160235636385,-0.150612193626,-0.140771705994,-0.130728876348,-0.120498602146,-0.110095959744,-0.099536188116,-0.088834672051,-0.078006924872,-0.067068570746,-0.056035326600,-0.044922983725,-0.033747389076,-0.022524426342,-0.011269996798
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999325468215
