A_re,0.079961610553,0.094519912904,0.107036584852,0.118141556316,0.128183371994,0.137378008263,0.145869679844,0.153759941811,0.161123211464,0.168015732124,0.174481075775,0.180553688948,0.186261269845,0.191626415202,0.196667793373,0.201401000060,0.205839195551,0.209993587892,0.213873805122,0.217488186129,0.220844010808,0.223947684276,0.226804885830,0.229420690530,0.231799669273,0.233945971808,0.235863396074,0.237555446505,0.239025383329,0.240276264486,0.241310981438,0.242132289897,0.242742836306,0.243145180722,0.243341816671,0.243335188415,0.243127705997,0.242721758390,0.242119724987,0.241323985669,0.240336929620,0.239160963049,0.237798515950,0.236252048012,0.234524053778,0.232617067135,0.230533665196,0.228276471659,0.225848159677,0.223251454290,0.220489134468,0.217564034793,0.214479046820,0.211237120135,0.207841263142,0.204294543600,0.200600088934,0.196761086324,0.192780782606,0.188662483987,0.184409555592,0.180025420849,0.175513560736,0.170877512882,0.166120870545,0.161247281472,0.156260446636,0.151164118883,0.145962101470,0.140658246509,0.135256453335,0.129760666776,0.124174875362,0.118503109448,0.112749439281,0.106917972997,0.101012854554,0.095038261623,0.088998403409,0.082897518442,0.076739872304,0.070529755329,0.064271480257,0.057969379851,0.051627804484,0.045251119696,0.038843703719,0.032409944985,0.025954239604,0.019480988827,0.012994596492,0.006499466454
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.079961610553,-0.094519912904,-0.107036584852,-0.118141556316,-0.128183371994,-0.137378008263,-0.145869679844,-0.153759941811,-0.161123211464,-0.168015732124,-0.174481075775,-0.180553688948,-0.186261269845,-0.191626415202,-0.196667793373,-0.201401000060,-0.205839195551,-0.209993587892,-0.213873805122,-0.217488186129,-0.220844010808,-0.223947684276,-0.226804885830,-0.229420690530,-0.231799669273,-0.233945971808,-0.235863396074,-0.237555446505,-0.239025383329,-0.240276264486,-0.241310981438,-0.242132289897,-0.242742836306,-0.243145180722,-0.243341816671,-0.243335188415,-0.243127705997,-0.242721758390,-0.242119724987,-0.241323985669,-0.240336929620,-0.239160963049,-0.237798515950,-0.236252048012,-0.234524053778,-0.232617067135,-0.230533665196,-0.228276471659,-0.225848159677,-0.223251454290,-0.220489134468,-0.217564034793,-0.214479046820,-0.211237120135,-0.207841263142,-0.204294543600,-0.200600088934,-0.196761086324,-0.192780782606,-0.188662483987,-0.184409555592,-0.180025420849,-0.175513560736,-0.170877512882,-0.166120870545,-0.161247281472,-0.156260446636,-0.151164118883,-0.145962101470,-0.140658246509,-0.135256453335,-0.129760666776,-0.124174875362,-0.118503109448,-0.112749439281,-0.106917972997,-0.101012854554,-0.095038261623,-0.088998403409,-0.082897518442,-0.076739872304,-0.070529755329,-0.064271480257,-0.057969379851,-0.051627804484,-0.045251119696,-0.038843703719,-0.032409944985,-0.025954239604,-0.019480988827,-0.012994596492,-0.006499466454
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999676077869
