A_re,0.350426138448,0.406790389265,0.449535589959,0.481012539051,0.502448564799,0.514598148115,0.518006022700,0.513131026051,0.500410185803,0.480293660611,0.453263968633,0.419846008020,0.380611281051,0.336178239927,0.287209904323,0.234409485751,0.178514519956,0.120289872358,0.060519899644
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.350426138448,-0.406790389265,-0.449535589959,-0.481012539051,-0.502448564799,-0.514598148115,-0.518006022700,-0.513131026051,-0.500410185803,-0.480293660611,-0.453263968633,-0.419846008020,-0.380611281051,-0.336178239927,-0.287209904323,-0.234409485751,-0.178514519956,-0.120289872358,-0.060519899644
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.993697663643
