A_re,0.169711345310,0.199923986281,0.225363675343,0.247318636811,0.266485652975,0.283285537644,0.297991764215,0.310791884796,0.321820208216,0.331176621872,0.338938112687,0.345166166602,0.349911709050,0.353218509799,0.355125591209,0.355668967941,0.354882925036,0.352800968881,0.349456540963,0.344883555878,0.339116806575,0.332192267438,0.324147317415,0.315020899542,0.304853629127,0.293687859895,0.281567715271,0.268539090417,0.254649629469,0.239948681562,0.224487238557,0.208317856905,0.191494565678,0.174072762503,0.156109098919,0.137661356472,0.118788314731,0.099549612302,0.080005601806,0.060217199726,0.040245731977,0.020152775980
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.169711345310,-0.199923986281,-0.225363675343,-0.247318636811,-0.266485652975,-0.283285537644,-0.297991764215,-0.310791884796,-0.321820208216,-0.331176621872,-0.338938112687,-0.345166166602,-0.349911709050,-0.353218509799,-0.355125591209,-0.355668967941,-0.354882925036,-0.352800968881,-0.349456540963,-0.344883555878,-0.339116806575,-0.332192267438,-0.324147317415,-0.315020899542,-0.304853629127,-0.293687859895,-0.281567715271,-0.268539090417,-0.254649629469,-0.239948681562,-0.224487238557,-0.208317856905,-0.191494565678,-0.174072762503,-0.156109098919,-0.137661356472,-0.118788314731,-0.099549612302,-0.080005601806,-0.060217199726,-0.040245731977,-0.020152775980
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.998537246324
