A_re,0.050889464359,0.060189536254,0.068212711359,0.075362520822,0.081863186748,0.087854357826,0.093429834917,0.098656114197,0.103582282771,0.108245736779,0.112675693852,0.116895458087,0.120923939553,0.124776707782,0.128466742769,0.132004983235,0.135400735238,0.138661982253,0.141795624262,0.144807664743,0.147703358778,0.150487331713,0.153163675221,0.155736025795,0.158207629450,0.160581395475,0.162859941413,0.165045630953,0.167140606058,0.169146814347,0.171066032578,0.172899886872,0.174649870216,0.176317357689,0.177903619742,0.179409833844,0.180837094721,0.182186423391,0.183458775168,0.184655046766,0.185776082631,0.186822680588,0.187795596904,0.188695550831,0.189523228692,0.190279287560,0.190964358593,0.191579050037,0.192123949963,0.192599628742,0.193006641307,0.193345529198,0.193616822447,0.193821041283,0.193958697699,0.194030296886,0.194036338545,0.193977318089,0.193853727751,0.193666057595,0.193414796448,0.193100432757,0.192723455375,0.192284354285,0.191783621263,0.191221750492,0.190599239120,0.189916587779,0.189174301054,0.188372887921,0.187512862141,0.186594742627,0.185619053770,0.184586325746,0.183497094789,0.182351903440,0.181151300771,0.179895842589,0.178586091615,0.177222617648,0.175805997704,0.174336816143,0.172815664777,0.171243142961,0.169619857672,0.167946423571,0.166223463054,0.164451606291,0.162631491248,0.160763763702,0.158849077247,0.156888093284,0.154881481004,0.152829917363,0.150734087046,0.148594682425,0.146412403501,0.144187957853,0.141922060564,0.139615434148,0.137268808469,0.134882920655,0.132458515001,0.129996342870,0.127497162587,0.124961739325,0.122390844993,0.119785258109,0.117145763675,0.114473153046,0.111768223792,0.109031779558,0.106264629917,0.103467590227,0.100641481469,0.097787130099,0.094905367882,0.091997031732,0.089062963542,0.086104010014,0.083121022490,0.080114856770,0.077086372938,0.074036435176,0.070965911584,0.067875673989,0.064766597762,0.061639561619,0.058495447435,0.055335140044,0.052159527044,0.048969498597,0.045765947228,0.042549767622,0.039321856424,0.036083112026,0.032834434369,0.029576724729,0.026310885509,0.023037820029,0.019758432318,0.016473626895,0.013184308561,0.009891382187,0.006595752492,0.003298323836
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_im,-0.050889464359,-0.060189536254,-0.068212711359,-0.075362520822,-0.081863186748,-0.087854357826,-0.093429834917,-0.098656114197,-0.103582282771,-0.108245736779,-0.112675693852,-0.116895458087,-0.120923939553,-0.124776707782,-0.128466742769,-0.132004983235,-0.135400735238,-0.138661982253,-0.141795624262,-0.144807664743,-0.147703358778,-0.150487331713,-0.153163675221,-0.155736025795,-0.158207629450,-0.160581395475,-0.162859941413,-0.165045630953,-0.167140606058,-0.169146814347,-0.171066032578,-0.172899886872,-0.174649870216,-0.176317357689,-0.177903619742,-0.179409833844,-0.180837094721,-0.182186423391,-0.183458775168,-0.184655046766,-0.185776082631,-0.186822680588,-0.187795596904,-0.188695550831,-0.189523228692,-0.190279287560,-0.190964358593,-0.191579050037,-0.192123949963,-0.192599628742,-0.193006641307,-0.193345529198,-0.193616822447,-0.193821041283,-0.193958697699,-0.194030296886,-0.194036338545,-0.193977318089,-0.193853727751,-0.193666057595,-0.193414796448,-0.193100432757,-0.192723455375,-0.192284354285,-0.191783621263,-0.191221750492,-0.190599239120,-0.189916587779,-0.189174301054,-0.188372887921,-0.187512862141,-0.186594742627,-0.185619053770,-0.184586325746,-0.183497094789,-0.182351903440,-0.181151300771,-0.179895842589,-0.178586091615,-0.177222617648,-0.175805997704,-0.174336816143,-0.172815664777,-0.171243142961,-0.169619857672,-0.167946423571,-0.166223463054,-0.164451606291,-0.162631491248,-0.160763763702,-0.158849077247,-0.156888093284,-0.154881481004,-0.152829917363,-0.150734087046,-0.148594682425,-0.146412403501,-0.144187957853,-0.141922060564,-0.139615434148,-0.137268808469,-0.134882920655,-0.132458515001,-0.129996342870,-0.127497162587,-0.124961739325,-0.122390844993,-0.119785258109,-0.117145763675,-0.114473153046,-0.111768223792,-0.109031779558,-0.106264629917,-0.103467590227,-0.100641481469,-0.097787130099,-0.094905367882,-0.091997031732,-0.089062963542,-0.086104010014,-0.083121022490,-0.080114856770,-0.077086372938,-0.074036435176,-0.070965911584,-0.067875673989,-0.064766597762,-0.061639561619,-0.058495447435,-0.055335140044,-0.052159527044,-0.048969498597,-0.045765947228,-0.042549767622,-0.039321856424,-0.036083112026,-0.032834434369,-0.029576724729,-0.026310885509,-0.023037820029,-0.019758432318,-0.016473626895,-0.013184308561,-0.009891382187,-0.006595752492,-0.003298323836
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999868854950
