A_re,0.225313268822,0.264527203862,0.296834702642,0.323889028303,0.346568526199,0.365395172880,0.380704945083,0.392729019633,0.401636877863,0.407561053310,0.410612203911,0.410888713153,0.408483015340,0.403485862548,0.395989243162,0.386088383796,0.373883106950,0.359478721852,0.342986567494,0.324524289902,0.304215911631,0.282191735574,0.258588114399,0.233547109527,0.207216058369,0.179747064942,0.151296426304,0.122024005398,0.092092559492,0.061667032368,0.030913817641
A_im,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000
B_im,-0.225313268822,-0.264527203862,-0.296834702642,-0.323889028303,-0.346568526199,-0.365395172880,-0.380704945083,-0.392729019633,-0.401636877863,-0.407561053310,-0.410612203911,-0.410888713153,-0.408483015340,-0.403485862548,-0.395989243162,-0.386088383796,-0.373883106950,-0.359478721852,-0.342986567494,-0.324524289902,-0.304215911631,-0.282191735574,-0.258588114399,-0.233547109527,-0.207216058369,-0.179747064942,-0.151296426304,-0.122024005398,-0.092092559492,-0.061667032368,-0.030913817641
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.997415484383
