A_re,-0.517612324139,-0.586757659986,-0.627432095321,-0.642950083322,-0.635397769305,-0.606583770417,-0.558402130474,-0.492978027015,-0.412714870314,-0.320289090539,-0.218613789010,-0.110782500119
A_im,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,0.517612324139,0.586757659986,0.627432095321,0.642950083322,0.635397769305,0.606583770417,0.558402130474,0.492978027015,0.412714870314,0.320289090539,0.218613789010,0.110782500119
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.986018112852
