A_re,0.091587853672,0.108230021478,0.122512543250,0.135154489496,0.146552862265,0.156953027387,0.166518338178,0.175363449162,0.183572079559,0.191207268680,0.198317669525,0.204941603107,0.211109775536,0.216847159784,0.222174335630,0.227108466757,0.231664028094,0.235853357078,0.239687078150,0.243174434267,0.246323549071,0.249141636569,0.251635170525,0.253810022563,0.255671575687,0.257224818281,0.258474422465,0.259424809798,0.260080206660,0.260444691160,0.260522233007,0.260316727541,0.259832024834,0.259071954648,0.258040347856,0.256741054853,0.255177961370,0.253355002050,0.251276172071,0.248945537080,0.246367241627,0.243545516289,0.240484683629,0.237189163126,0.233663475171,0.229912244246,0.225940201350,0.221752185758,0.217353146163,0.212748141265,0.207942339862,0.202941020463,0.197749570487,0.192373485067,0.186818365494,0.181089917325,0.175193948189,0.169136365299,0.162923172707,0.156560468306,0.150054440602,0.143411365283,0.136637601573,0.129739588414,0.122723840473,0.115596943981,0.108365552436,0.101036382157,0.093616207717,0.086111857254,0.078530207674,0.070878179756,0.063162733163,0.055390861373,0.047569586529,0.039705954230,0.031807028255,0.023879885236,0.015931609289,0.007969286604
A_im,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.091587853672,-0.108230021478,-0.122512543250,-0.135154489496,-0.146552862265,-0.156953027387,-0.166518338178,-0.175363449162,-0.183572079559,-0.191207268680,-0.198317669525,-0.204941603107,-0.211109775536,-0.216847159784,-0.222174335630,-0.227108466757,-0.231664028094,-0.235853357078,-0.239687078150,-0.243174434267,-0.246323549071,-0.249141636569,-0.251635170525,-0.253810022563,-0.255671575687,-0.257224818281,-0.258474422465,-0.259424809798,-0.260080206660,-0.260444691160,-0.260522233007,-0.260316727541,-0.259832024834,-0.259071954648,-0.258040347856,-0.256741054853,-0.255177961370,-0.253355002050,-0.251276172071,-0.248945537080,-0.246367241627,-0.243545516289,-0.240484683629,-0.237189163126,-0.233663475171,-0.229912244246,-0.225940201350,-0.221752185758,-0.217353146163,-0.212748141265,-0.207942339862,-0.202941020463,-0.197749570487,-0.192373485067,-0.186818365494,-0.181089917325,-0.175193948189,-0.169136365299,-0.162923172707,-0.156560468306,-0.150054440602,-0.143411365283,-0.136637601573,-0.129739588414,-0.122723840473,-0.115596943981,-0.108365552436,-0.101036382157,-0.093616207717,-0.086111857254,-0.078530207674,-0.070878179756,-0.063162733163,-0.055390861373,-0.047569586529,-0.039705954230,-0.031807028255,-0.023879885236,-0.015931609289,-0.007969286604
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
# constraint,power
# norm_sq,6.157521601036
# dEdt,1.000000000000
# lambda_max,0.999574941706
